2283362,Jumanji: Welcome to the Jungle,2017-12-20,2018-04-03 20:49:20.792300,Matt Tolmach Productions,Radar Pictures,Seven Bucks Productions,Sony Pictures Entertainment (SPE)
1485796,The Greatest Showman,2017-12-20,2018-04-03 20:49:22.780654,Chernin Entertainment,TSG Entertainment,Twentieth Century Fox
2527336,Star Wars: Episode VIII - The Last Jedi,2017-12-15,2018-04-03 20:49:25.625937,Walt Disney Pictures,Lucasfilm,Ram Bergman Productions
5294550,All the Money in the World,2017-12-25,2018-04-03 20:49:28.186401,Imperative Entertainment,Panorama Films,RedRum Films,Scott Free Productions,TriStar Productions
4765284,Pitch Perfect 3,2017-12-22,2018-04-03 20:49:28.999070,Gold Circle Films,Perfect World Pictures,Universal Pictures
3411444,Ferdinand,2017-12-15,2018-04-03 20:49:30.462095,Blue Sky Studios,Davis Entertainment,Twentieth Century Fox Animation
1966359,Father Figures,2017-12-22,2018-04-03 20:49:31.541609,Alcon Entertainment,DMG Entertainment,"Montecito Picture Company, The"
5519340,Bright,2017-12-22,2018-04-03 20:49:33.414828,Clubhouse Pictures (II),Overbrook Entertainment,Netflix
6294822,The Post,2018-01-12,2018-04-03 20:49:36.828165,Amblin Entertainment,DreamWorks,Participant Media,Pascal Pictures,Star Thrower Entertainment
6204340,Bullet Head,2017-12-08,2018-04-03 20:49:39.579530,Millennium Media,Nu Boyana Film Studios,Principato-Young Entertainment,Sunset Junction Entertainment
5612742,F*&% the Prom,2017-12-05,2018-04-03 20:49:40.447915,Big Block Media Holdings,Fine Brothers Entertainment
5721088,Just Getting Started,2017-12-08,2018-04-03 20:49:43.919277,Broad Green Pictures,Endurance Media,Entertainment One,Gerber Pictures
6185998,The Executioners,2018-03-27,2018-04-03 20:49:45.181801,BIC Production,Explorer Entertainment srl,Smoke Hammer Media,Voltage Pictures,West Arts
5266456,Moving Parts,2018-03-27,2018-04-03 20:49:46.064755,Painted Creek Productions,Carribean Fury Productions,Auburn Moon Productions
4686108,Love Beats Rhymes,2017-12-01,2018-04-03 20:49:46.796911,Codeblack Films,Lionsgate,Spoken Productions
6987770,Destination Wedding,unknow,2018-04-03 20:49:49.715313,thefyzz,Service Fish
6769280,Time Freak,unknow,2018-04-03 20:49:52.475433,QC Entertainment,Rhodes Entertainment,Beach Pictures
7241654,Gangster Land,2017-12-01,2018-04-03 20:49:54.421759,Status Media & Entertainment,BondIt
6643972,Triple Threat,unknow,2018-04-03 20:49:56.621236,Arclight Films,Aurora Alliance Films,Easternlight Films,Hamilton Entertainment,Kungfuman Culture Media,SC Films Thailand Co
5325604,Inoperable,2017-12-01,2018-04-03 20:49:57.832031,Giorgio Daveed Productions,Millman Productions,Zorya Films
5164184,In Darkness,2018-05-25,2018-04-03 20:49:58.787617,42
3255590,El Camino Christmas,2017-12-08,2018-04-03 20:49:59.642136,Goldenlight Films,Brother
3259276,Anabolic Life,2017-12-05,2018-04-03 20:50:00.984184,Primitive Mind Productions,InnoVate Productions
6010806,Unexpected Race,unknow,2018-04-03 20:50:01.929242,Wolf Productions UT
3480662,Flay,unknow,2018-04-03 20:50:03.102547,Phame Factory
3344686,Viena and the Fantomes,unknow,2018-04-03 20:50:03.698354,Lola Pictures,Silver State Production Services,Verisimilitude
7461234,Spring Awakening,unknow,2018-04-03 20:50:04.984552
4344624,Deported,unknow,2018-04-03 20:50:05.960188,Rebel Way Entertainment
4717208,Cops and Robbers,2017-12-12,2018-04-03 20:50:06.678811,Badhouse Studios Mexico,Parkside Pictures
7889682,Revenge of the Samurai Cop,2017-12-29,2018-04-03 20:50:07.579521,CineRidge Entertainment
7394406,The Landlord,2017-12-26,2018-04-03 20:50:08.689941,Imoto Productions
4080400,"Fear, Love, and Agoraphobia",unknow,2018-04-03 20:50:09.301611
6364638,Winter Wedding,2017-12-25,2018-04-03 20:50:09.859795,Fly Free Films,"Ninth House, The"
6970616,Deadly Delusion,unknow,2018-04-03 20:50:10.669882,Formula Features
5580252,The Mad Whale,unknow,2018-04-03 20:50:11.267618,Elysium Bandini Studios
1643249,Dark Ascension,2017-12-07,2018-04-03 20:50:12.383097,Cupsogue Pictures
5460880,Ideal Home,unknow,2018-04-03 20:50:13.187057,Remstar Studios,Baby Cow Films,Indieproduction,Lucky Monkey Pictures,Mustard & Co
6512428,Indivisible,unknow,2018-04-03 20:50:14.628097,Reserve Entertainment
7651078,The Invisible Man,2018-02-04,2018-04-03 20:50:15.387990,Theatrical Arts International
6932340,Deadly Exchange,2017-12-27,2018-04-03 20:50:16.479774,Cartel Pictures,The Cartel
4768586,The Storyteller,unknow,2018-04-03 20:50:20.356641,Dancing Spirit Productions,Goff Productions
6105774,The Reliant,unknow,2018-04-03 20:50:21.390241
7319822,Saving Zoë,unknow,2018-04-03 20:50:22.542328,Studio71
3499176,Your Move,unknow,2018-04-03 20:50:23.229747,ArtProd,G Productions,Premiere Entertainment Group,Sharp House,Triumphant Pictures
5940448,Black Creek,unknow,2018-04-03 20:50:23.961673,Cyfuno Ventures,Last British Dragon
7697712,Sharing Christmas,2017-12-10,2018-04-03 20:50:25.088106,Hybrid,Mayor Entertainment
7488036,The Trouble with Mistletoe,2017-12-15,2018-04-03 20:50:25.735649,12 Helpful Hands Productions,Passionflix
3748918,Malevolent,unknow,2018-04-03 20:50:26.781594,"Coverage, Ink"
