3501632,Thor: Ragnarok,2017-11-03,2018-04-03 20:39:11.912692,Marvel Entertainment,Marvel Studios,Walt Disney Pictures
2380307,Coco,2017-11-21,2018-04-03 20:39:12.786986,Walt Disney Pictures,Pixar Animation Studios
1856101,Blade Runner 2049,2017-10-06,2018-04-03 20:39:13.502005,Alcon Entertainment,Columbia Pictures,Sony,Torridon Films,16:14 Entertainment,Scott Free Productions,Thunderbird Entertainment
3829920,Only the Brave,2017-10-20,2018-04-03 20:39:14.191861,Black Label Media,Conde Nast Entertainment,Di Bonaventura Pictures
1981128,Geostorm,2017-10-20,2018-04-03 20:39:14.974903,Warner Bros.,Electric Entertainment,RatPac-Dune Entertainment,Skydance Media,Stereo D,Twisted Media
4281724,Terrifier,2018-03-15,2018-04-03 20:39:15.595110,Dark Age Cinema
3348730,Jigsaw,2017-10-27,2018-04-03 20:39:16.303460,Serendipity Productions,Twisted Pictures,A Bigger Boat
5308322,Happy Death Day,2017-10-13,2018-04-03 20:39:17.138616,Blumhouse Productions,Digital Riot Media,Vesuvius Productions
1758810,The Snowman,2017-10-20,2018-04-03 20:39:17.849007,Universal Pictures,Another Park Film,Perfect World Pictures,Working Title Films
4225622,The Babysitter,2017-10-13,2018-04-03 20:39:18.467718,Boies / Schiller Film Group,New Line Cinema,Wonderland Sound and Vision
5825380,Wonder Wheel,2017-12-15,2018-04-03 20:39:19.185533,Amazon Studios,Gravier Productions,Perdido Productions
0835802,Krystal,2018-04-13,2018-04-03 20:39:19.802366,Dorian Media
2114504,Woody Woodpecker,2017-10-05,2018-04-03 20:39:20.353592,Universal 1440 Entertainment,Universal Animation Studios
1230168,Same Kind of Different as Me,2017-10-20,2018-04-03 20:39:21.212195,Disruption Entertainment,Skodam Films,One October Films,Paramount Pictures,Reserve Entertainment
5442456,24 Hours to Live,2018-01-26,2018-04-03 20:39:21.866202,Fundamental Films,Thunder Road Pictures,Film Afrika Worldwide
1724970,Beyond Skyline,2017-12-15,2018-04-03 20:39:22.517444,Beyond The Mothership,Infinite Frameworks Pte. Ltd.,m45 Productions,Head Gear Films,Hongmaisui International Culture (Beijing) Co.,Infinite Frameworks Studios,Media Rights Entertainment,Metrol Technology,North Hollywood Films
5039994,Dismissed,2017-10-08,2018-04-03 20:39:23.511599,BoulderLight Pictures,Making Film
4131800,My Little Pony: The Movie,2017-10-06,2018-04-03 20:39:24.433041,Lionsgate,Allspark Pictures,DHX Media,Hasbro Studios
2776878,Thank You for Your Service,2017-10-27,2018-04-03 20:39:25.417030,DreamWorks,Reliance Entertainment,Dune Films,Dune Films
4652650,Please Stand By,2018-01-26,2018-04-03 20:39:26.140346,Allegiance Theater,2929 Productions
5804314,Let There Be Light,2017-11-03,2018-04-03 20:39:26.636148,LTBL Productions,Vitamin A Films,Wildfire Films
4792524,Bad Grandmas,2017-10-06,2018-04-03 20:39:27.530171,Kalinga Productions,Lamplight Films
3654796,Creep 2,2017-10-24,2018-04-03 20:39:28.108284,Blumhouse Productions,Duplass Brothers Productions
5503688,6 Below: Miracle on the Mountain,2017-10-13,2018-04-03 20:39:28.786962,Dune Entertainment,October Sky Films,Sonar Entertainment,Stormchaser Films,Tucker Tooley Entertainment
3758852,Blood Money,2017-10-13,2018-04-03 20:39:29.607335,Envision Media Arts,Hoylake Capital
5734548,Troy the Odyssey,2017-10-15,2018-04-03 20:39:30.150576,Benetone Films,"Asylum, The","Global Asylum, The"
6217804,Boo 2! A Madea Halloween,2017-10-20,2018-04-03 20:39:30.778423,"Tyler Perry Company, The"
5578150,Amanda & Jack Go Glamping,2017-10-29,2018-04-03 20:39:31.538469,Spiral Films
7369722,The Sandman,2017-10-14,2018-04-03 20:39:32.433797,Hybrid
4720596,Curvature,2018-02-23,2018-04-03 20:39:33.280949,1inMM Productions,"Hallivis Brothers, The"
6349302,Sniper: Ultimate Kill,2017-10-03,2018-04-03 20:39:33.833391,Destination Films,Mandalay Pictures
1131728,Basmati Blues,2018-02-09,2018-04-03 20:39:35.061433,Basmati Blues
5716848,Where's the Money,2017-10-20,2018-04-03 20:39:35.566423,Boies / Schiller Film Group,Rivers Edge Films
6205996,The Crossbreed,2018-03-06,2018-04-03 20:39:36.187498,BD America,DFGS Production,Filmcode LA Production
1507571,The Tribes of Palos Verdes,2017-12-01,2018-04-03 20:39:36.753778,Relativity Media,Revek Entertainment,The Firm,The Mark Gordon Company,Truth Entertainment (II)
