2250912,Spider-Man: Homecoming,2017-07-07,2018-04-03 20:21:41.617198,Columbia Pictures,Marvel Studios,Pascal Pictures
5140878,Annabelle: Creation,2017-08-11,2018-04-03 20:21:44.718522,Atomic Monster,New Line Cinema,RatPac-Dune Entertainment,"Safran Company, The"
4633690,Shot Caller,2017-08-18,2018-04-03 20:21:49.018401,Bold Films,DirecTV,Participant Media,Relativity Media
3262342,Loving Vincent,2017-09-22,2018-04-03 20:21:49.829510,BreakThru Productions,Trademark Films,Silver Reel,Odra Film,Centrum Technologii Audiowizualnych,Polski Instytut Sztuki Filmowej,RBF Productions,Sevenex Capital Partners
5253282,The Bachelors,2017-10-20,2018-04-03 20:21:53.399989,Matt Baer Films,Windowseat Entertainment
5159414,Escape Room,2017-09-29,2018-04-03 20:21:56.803980,Escape Productions
1935897,Amityville: The Awakening,2017-10-12,2018-04-03 20:21:57.804517,Dimension Films,Blumhouse Productions,Panic Ventures,Baron Films (II),Miramax
1935194,Overdrive,2017-10-06,2018-04-03 20:21:58.507415,Overdrive Productions,Kinology,TF1 Films Production,Nexus Factory,Umedia,Sentient Pictures,Brandt/Haas Productions,Trinity Media Financing,uFund,OCS,TF1,TMC
1935089,Blind,2017-08-24,2018-04-03 20:22:06.690888,Michael Mailer Films,AMPM Enterprises,Michael Mailer Films,Tremendous Entertainment (II)
5702566,Stasis,2017-08-29,2018-04-03 20:22:07.182563,PraxiScope Productions,Vangard Productions
2039412,Never Here,2017-10-20,2018-04-03 20:22:17.266689,Before The Door Pictures,Wonderbar Productions
5876412,Serpent,2017-09-20,2018-04-03 20:22:26.070025,Enigma Pictures
5659816,A Midsummer Night's Dream,2017,2018-04-03 20:22:31.677913,Empyrean Pictures,5B Productions,Dream Movie
3652142,Espionage Tonight,2017-10-24,2018-04-03 20:22:38.800418,O.S.S. Cinema Wing
4539912,Crowning Jules,2017,2018-04-03 20:22:40.559667,Miles Media
5868924,Devil's Whisper,2017-10-19,2018-04-03 20:22:43.235861,MD Media,"Vega, Baby!"
5047400,Desolation,2017-12-15,2018-04-03 20:22:53.237450,Desolated Productions
5632272,Unfallen,2017,2018-04-03 20:23:18.181769,Golden Artists Entertainment,JH Productions
5241482,D-love,2017-12-08,2018-04-03 20:23:26.787212,Cranky Pants Productions
4795730,And Then There Was Eve,2017,2018-04-03 20:23:34.905864,Metamorfic Productions LLC
2306441,Middleground,2017,2018-04-03 20:23:40.449396,Hype Film,IlCapo Films
4193776,Pinsky,2017-10-20,2018-04-03 20:23:51.120334
5003038,"Tomorrow, Maybe",2017,2018-04-03 20:24:06.801998,Borderworld Studios,Bridgetown Entertainment
6128192,Get You Back,2017,2018-04-03 20:24:19.853437,Yellow Sun Films
4874812,"Die, My Dear",2017,2018-04-03 20:24:36.264987,Emberlight Productions
5782160,Voidfinder,2017,2018-04-03 20:24:46.816069,Invader Films
4607980,Orang-U: An Ape Goes to College,2017-07-01,2018-04-03 20:25:05.998629,Rogue Trader Motion Picture Company
6108522,Afflicted Dawn: Redemption,2017,2018-04-03 20:25:39.102070,Infictious Media,Six21 Pictures
6390536,Jen Stackpole: Because of You,2017,2018-04-03 20:26:02.883815,United Blade Entertainment
6338894,KirbyKip: The Story of Pablo,2017,2018-04-03 20:26:10.024159
