3896198,Guardians of the Galaxy Vol. 2,2017-05-05,2018-04-03 20:13:47.984497,Marvel Studios,Walt Disney Pictures
1972591,King Arthur: Legend of the Sword,2017-05-12,2018-04-03 20:13:49.419552,Warner Bros.,Village Roadshow Pictures,Weed Road Pictures,Safehouse Pictures,Wigram Productions,RatPac-Dune Entertainment
4695012,It Comes at Night,2017-06-09,2018-04-03 20:13:53.634441,Animal Kingdom,A24
1734493,Unlocked,2017-05-05,2018-04-03 20:13:54.949027,Bloom,Czech Anglo Productions,Di Bonaventura Pictures,Lipsync Productions,SRA Productions,Silver Reel,Unlocked Distribution
5126922,The Pirates of Somalia,2017-12-08,2018-04-03 20:13:56.357025,Hungry Man,BCDF Pictures,Kalahari Pictures
2582498,Sweet Virginia,2017-12-21,2018-04-03 20:14:06.085466,Automatik,Exhibit,Oddfellows Entertainment,XYZ Films
3531202,Pilgrimage,2017-08-11,2018-04-03 20:14:07.262035,Savage Productions,Irish Film Board,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,Cinéfinance Tax Shelter,Pôle Image de Liège,Wrong Men North,XYZ Films
5716380,Thumper,2017-11-10,2018-04-03 20:14:09.126351,Exhibit,Automatik,Parliament of Owls
5770620,The Lovers,2017-05-05,2018-04-03 20:14:14.161734,A24
5851014,Savage Dog,2017-08-04,2018-04-03 20:14:14.818517,Cho Man Ro Enterprises,Compound B,Blacklist Digital,Bleiberg Entertainment,XLrator Media
6598626,Take Me,2017-05-05,2018-04-03 20:14:15.966567,Duplass Brothers Productions
4971346,Axis,2017-09-29,2018-04-03 20:14:24.052376,Hot Machine
5472896,Psychopaths,2017-12-01,2018-04-03 20:14:24.919848,Glass Eye Pix,High Window Films,Sorrows Entertainment
4516352,Bethany,2017-10-05,2018-04-03 20:14:33.505976,Brilliant Screen Studios,Grit Film Works,Koed Films
4616802,Boomtown,2017-09-05,2018-04-03 20:14:34.892241,a Stay Fly production,Thirty Tigers
3810810,Nadie nos mira,2017-09-08,2018-04-03 20:14:37.630302,CEPA Audiovisual,Mad Love Film Factory,Aleph Motion Pictures,Taiga Filmes,La Panda,Travesia Productions,Miss Wasabi,Schortcut Films,Epicentre Films,Perdomo Productions,Ibermedia,Instituto Nacional de Cine y Artes Audiovisuales (INCAA)
5143890,Justice,2017-09-15,2018-04-03 20:14:38.284963,Chasing Butterflies Pictures,Splash House Pictures,Check Entertainment,Chasing Butterflies,JLE Cinema Group,Revolution Film Group,Samera Entertainment
5539284,Special Unit,2017-10-11,2018-04-03 20:14:39.221884
4875962,The Spearhead Effect,2017,2018-04-03 20:14:40.263013,Maelstrom
5651458,Camera Obscura,2017-06-09,2018-04-03 20:14:42.080704,Chiller Films,Hood River Entertainment,Paper Street Pictures
6137494,Girl Followed,2017-05-15,2018-04-03 20:14:46.817271,Creative Arts Entertainment Group Inc.
4147596,Breaking Legs,2017,2018-04-03 20:14:52.316021,UFO Pictures,Ditch Pitchures
3629032,Bunnyman Vengeance,2017-10-30,2018-04-03 20:15:03.975094,ANOC Productions
4780578,Negative,2017-09-19,2018-04-03 20:15:04.927799,MarVista Entertainment,Meydenbauer Entertainment,Face Films
5601792,The Meanest Man in Texas,2017,2018-04-03 20:15:20.097495,Higher Purpose Entertainment,Ohana Films Entertainment
5109302,Ghost Note,2017-08-01,2018-04-03 20:15:30.159770,Astaroth Productions,Skyclad Entertainment,VMC Pictures
4911288,Danger Close,2017-10-18,2018-04-03 20:15:33.433565,Alex Quade Films,BASE Productions,Strong Eagle Media
5069110,Viral Beauty,2017,2018-04-03 20:16:09.180614,LamKill Pictures
3852028,Maggie Black,2017,2018-04-03 20:16:45.276171,Assemblage of Nouns Productions,BullMoose Pictures
5755040,A Midsummer Night's Dream,2017,2018-04-03 20:16:46.446371,Scorpio Film Releasing
4426058,Sunny Side Up,2017,2018-04-03 20:16:55.796328,Old Man Henry Productions,Vipex Productions
6563582,To Be Alone,2017,2018-04-03 20:16:58.895766,8mm Films
4350746,A Felon in New York,2017,2018-04-03 20:17:02.061116,Marin Brother Productions,Rec Squad
5760674,1040 Not So EZ,2017-05-01,2018-04-03 20:17:38.516921,Cinemahill Productions,Huzu Productions
