5052448,Get Out,2017-02-24,2018-04-03 20:02:12.735770,Universal Pictures,Blumhouse Productions,QC Entertainment,Monkeypaw Productions,Dentsu,Fuji Television Network
5362988,Wind River,2017-08-18,2018-04-03 20:02:14.251553,Acacia Filmed Entertainment,Film 44,Savvy Media Holdings,Thunder Road Pictures
4425200,John Wick: Chapter 2,2017-02-10,2018-04-03 20:02:15.020235,Summit Entertainment,TIK Films,Thunder Road Pictures,87Eleven,Lionsgate
5155780,The Discovery,2017-03-31,2018-04-03 20:02:29.194883,Endgame Entertainment,Netflix,Protagonist Pictures
5805752,Brigsby Bear,2017-09-21,2018-04-03 20:02:30.862494,3311 Productions,YL Pictures,Lord Miller,"Lonely Island, The",Kablamo!
5990474,Columbus,2017-08-04,2018-04-03 20:02:31.502103,Depth of Field,Nonetheless Productions,Superlative Films
4986134,Rebel in the Rye,2017-09-15,2018-04-03 20:02:32.175724,Black Label Media,West Madison Entertainment
1781058,Wilson,2017-03-24,2018-04-03 20:02:32.761250,Ad Hominem Enterprises
5655222,The Hero,2017-06-09,2018-04-03 20:02:33.872144,Houston King Productions,Northern Lights Films,Northern Lights Films and Media Ventures,Park Pictures
5420886,Walking Out,2017-10-06,2018-04-03 20:02:35.737156,Harbinger Pictures,Burba Hayes,Co-Op Entertainment,EFC Films,Grizzly Creek Films,Walking Out
5829040,Fun Mom Dinner,2017-08-04,2018-04-03 20:02:36.303462,Gettin' Rad Productions,June Pictures,Voltage Pictures
5226984,Tom of Finland,2017-02-24,2018-04-03 20:02:37.693234,Helsinki Filmi Oy,Anagram,Fridthjof Film,Neutrinos Productions,Film and Music Entertainment (F&ME;),Film i Väst,Fresco Film Services
2331047,Rememory,2017-08-24,2018-04-03 20:02:38.254794,First Point Entertainment,Scythia Films,Strophic Productions Limited
5816374,Band Aid,2017-06-09,2018-04-03 20:02:39.493250,Mister Lister Films,QC Entertainment
4978710,Marjorie Prime,2017-10-19,2018-04-03 20:02:40.094228,Passage Pictures (II),BB Film Productions
3322892,XX,2017-02-17,2018-04-03 20:02:42.014542,Snowfort Pictures,Scythia Films,XYZ Films
5929750,Beatriz at Dinner,2017-06-09,2018-04-03 20:02:42.729996,Bron Studios,Creative Wealth Media Finance,Killer Films
5023260,The Last Word,2017-03-03,2018-04-03 20:02:43.839081,Franklin Street,Myriad Pictures,Parkside Pictures,Wondros
6288250,Patti Cake$,2017-08-18,2018-04-03 20:02:44.511949,"Department of Motion Pictures, The",RT Features,Stay Gold Features
5737862,Landline,2017-07-21,2018-04-03 20:02:46.272369,MWM (MadisonWellsMedia),Route One Entertainment
5826432,Burning Sands,2017-03-10,2018-04-03 20:02:47.153569,Freedom Pictures,Homegrown Pictures,Homegrown Productions,Hudlin Entertainment,Mandalay Pictures,Netflix
5973364,Lemon,2017-08-18,2018-04-03 20:02:48.320334,Burn Later Productions,Cryk Productions,Killer Films
6215044,Oceans Rising,2017-02-09,2018-04-03 20:02:49.281351,"Asylum, The",Syfy
3692652,Eloise,2017-02-03,2018-04-03 20:02:50.326753,Buy Here Pay Here Entertainment,SLAM Productions,Palm Drive Productions,Vinson Films
5990342,The Incredible Jessica James,2017-07-28,2018-04-03 20:02:51.113550,Beachside Films
5247026,Person to Person,2017-07-28,2018-04-03 20:02:53.771400,Sailor Bear,Bow and Arrow Entertainment,Forager Films,Park Pictures
4457344,Dave Made a Maze,2017-08-18,2018-04-03 20:02:54.388406,Butter Stories,Dave Made An LLC,Foton Pictures
3268340,Crown Heights,2017-08-18,2018-04-03 20:02:55.303131,Iam21 Entertainment,Washington Square Films,Black Maple Films
6131712,Kuso,2017-07-21,2018-04-03 20:03:02.550084,Brainfeeder Films
4685428,1 Buck,2017-09-22,2018-04-03 20:03:05.330271,Mad Street Motion Pictures
6333086,Menashe,2017-07-28,2018-04-03 20:03:09.286883,Autumn Productions,Maiden Voyage Pictures,Shtick Film,Sparks Productions,Usinprogress,Where's Eve?
4144332,Deidra & Laney Rob a Train,2017-03-17,2018-04-03 20:03:10.327797,General Population (GenPop),Storefront Pictures
3132614,Dr. Jekyll and Mr. Hyde,2017,2018-04-03 20:03:12.227686,Koa Aloha Media,SoCal Entertainment and Media Company
6266218,Dayveon,2017-09-27,2018-04-03 20:03:12.733994,Mama Bear Studios,Meridian Entertainment,Muskat Filmed Properties,Rough House Pictures,Salem Street Entertainment,Symbolic Exchange
5952006,It Happened in L.A.,2017-11-03,2018-04-03 20:03:20.754403,Hyperion Media Group,Point+Drop Productions,Storyboard Entertainment,Water's End Productions
5220252,Double Play,2017-05-25,2018-04-03 20:03:26.791301,Cortés Films,Double Play Production
6273924,Future '38,2017-12-01,2018-04-03 20:03:34.459083,Big Jack Productions,Court Square Studios,ProMedia NYC
6225842,Back to Q82,2017-08-31,2018-04-03 20:04:31.639894,Bin Fernas Media Production,Red Helicopter Films
3800674,The Wolves of Savin Hill,2017-09,2018-04-03 20:04:33.167025,Galaxy/Ad Infinitum,Letterkelly West Films
2262716,Blood Demon Rising,2017-02-17,2018-04-03 20:04:48.326267,Harwen Productions
5608426,The Prey,2017-04-14,2018-04-03 20:04:54.660939,Writer In The Dark Productions
5106216,Heis: Chroniques,2017-04-05,2018-04-03 20:05:39.764333,WebSpider Productions
7971304,Water is Life,2017-05,2018-04-03 20:06:20.668282
